"slug","name","category","indexable","overall_severity","issue_count","blocker_count","should_fix_count","nice_to_have_count","issue_codes","issue_details","tools_needing_premium_functionality_improvement","tools_needing_seo_content_improvement","should_reconsider_noindex","title_length","meta_description_length","faq_count","related_tool_count","has_tool_options","has_premium_controls","has_premium_guide_copy","unique_tool_intent","premium_tool_functionality","input_driven_output","non_generic_output","title_h1_meta","helpful_intro","useful_below_tool_content","specific_faqs","canonical","robots","related_links","duplicate_page_issue","risky_indexable","mojibake","unsafe_legacy_js","sitemap","ads_safe","layout_cls"
"wifi-name-generator","WiFi Name Generator","random-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=48; metaDescriptionLength=94; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","94","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"witch-name-generator","Witch Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=48; metaDescriptionLength=89; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","89","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"wizard-name-generator","Wizard Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=41; metaDescriptionLength=52; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","52","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"wolf-name-generator","Wolf Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=43; metaDescriptionLength=81; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","43","81","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"wordart-generator","Word Art Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=40; metaDescriptionLength=75; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","75","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"worksheet-generator","Worksheet Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=43; metaDescriptionLength=78; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","43","78","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"worldbuilding-generator","Worldbuilding Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=47; metaDescriptionLength=73; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","73","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"would-you-rather-generator","Would You Rather Generator","random-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=42; metaDescriptionLength=87; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","87","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"wrestling-name-generator","Wrestling Name Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=52; metaDescriptionLength=73; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","52","73","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"writing-prompt-generator","Writing Prompt Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=47; metaDescriptionLength=92; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","92","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"assignment-generator","Assignment Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=49; metaDescriptionLength=68; h1Matches=true.","no","yes","no","49","68","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"author-bio-generator","Author Bio Generator","bio-caption-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=34; metaDescriptionLength=75; h1Matches=true.","no","yes","no","34","75","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"baby-name-generator","Baby Name Generator","name-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","47","113","1","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"band-name-generator","Band Name Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","111","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"blob-generator","CSS Blob Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=40; metaDescriptionLength=69; h1Matches=true.","no","yes","no","40","69","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"blog-name-generator","Blog Name Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=45; metaDescriptionLength=108; h1Matches=true.","no","yes","no","45","108","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"blog-outline-generator","Blog Outline Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=47; metaDescriptionLength=79; h1Matches=true.","no","yes","no","47","79","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"blog-tag-generator","Blog Tag Generator","seo-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=47; metaDescriptionLength=69; h1Matches=true.","no","yes","no","47","69","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"bold-text-generator","Bold Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","121","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"border-radius-generator","CSS Border Radius Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=45; metaDescriptionLength=76; h1Matches=true.","no","yes","no","45","76","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"box-shadow-generator","CSS Box Shadow Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=38; metaDescriptionLength=83; h1Matches=true.","no","yes","no","38","83","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"brand-kit-generator","Brand Kit Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=45; metaDescriptionLength=96; h1Matches=true.","no","yes","no","45","96","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"cafe-name-generator","Cafe Name Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=52; metaDescriptionLength=80; h1Matches=true.","no","yes","no","52","80","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"cake-company-names-generator","Cake Company Names Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=49; metaDescriptionLength=107; h1Matches=true.","no","yes","no","49","107","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"canonical-tag-generator","Canonical Tag Generator","seo-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=50; metaDescriptionLength=85; h1Matches=true.","no","yes","no","50","85","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"character-prompt-generator","Character Prompt Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=44; metaDescriptionLength=77; h1Matches=true.","no","yes","no","44","77","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"clan-name-generator","Clan Name Generator","gaming-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","52","110","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"clan-tag-generator","Clan Tag Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=43; metaDescriptionLength=97; h1Matches=true.","no","yes","no","43","97","2","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"clothing-tag-generator","Clothing Tag Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=43; metaDescriptionLength=108; h1Matches=true.","no","yes","no","43","108","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"coffee-shop-name-generator","Coffee Shop Name Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=48; metaDescriptionLength=55; h1Matches=true.","no","yes","no","48","55","3","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"cold-email-generator","Cold Email Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=41; metaDescriptionLength=80; h1Matches=true.","no","yes","no","41","80","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"color-name-generator","Color Name Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=43; metaDescriptionLength=66; h1Matches=true.","no","yes","no","43","66","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"content-brief-generator","Content Brief Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=40; metaDescriptionLength=71; h1Matches=true.","no","yes","no","40","71","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"cover-letter-generator","Cover Letter Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=54; metaDescriptionLength=78; h1Matches=true.","no","yes","no","54","78","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"cron-expression-generator","Cron Expression Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=44; metaDescriptionLength=87; h1Matches=true.","no","yes","no","44","87","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"css-button-generator","CSS Button Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=43; metaDescriptionLength=93; h1Matches=true.","no","yes","no","43","93","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"css-grid-generator","CSS Grid Generator","developer-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=37; metaDescriptionLength=74; h1Matches=true.","no","yes","no","37","74","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"customer-persona-generator","Customer Persona Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=43; metaDescriptionLength=80; h1Matches=true.","no","yes","no","43","80","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"dalle-prompt-generator","DALL-E Prompt Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=5; at least one FAQ appears generic or too broad.","no","yes","no","44","134","5","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"dialogue-tag-generator","Dialogue Tag Generator","ai-writing-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=42; metaDescriptionLength=87; h1Matches=true.","no","yes","no","42","87","3","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"disc-jockey-names-generator","DJ Name Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:near_duplicate_intent_cluster","near_duplicate_intent_cluster: Shares normalized primary intent with: disc-jockey-names-generator|dj-name-generator.","no","no","no","46","119","2","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass"
"dj-tag-generator","DJ Tag Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=45; metaDescriptionLength=90; h1Matches=true.","no","yes","no","45","90","2","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"event-name-generator","Event Name Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","46","112","1","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"fantasy-language-generator","Fantasy Language Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","54","128","1","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"fantasy-name-generator","Fantasy Name Generator","gaming-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","55","125","1","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"farm-name-generator","Farm Name Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=53; metaDescriptionLength=64; h1Matches=true.","no","yes","no","53","64","5","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"glitch-text-generator","Glitch Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","116","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"ipa-generator","IPA Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:generic_below_tool_content","generic_below_tool_content: Below-tool how-to/tips/why-use content is still the generic template rather than intent-specific guidance.","no","yes","no","57","149","4","3","yes","yes","no","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"italic-text-generator","Italic Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","52","115","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"last-name-generator","Last Name Generator","name-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","37","116","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"lorem-ipsum-generator","Lorem Ipsum Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","126","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"meta-tag-generator","Meta Tag Generator","seo-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","53","134","1","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"minutes-of-meeting-generator","Minutes Of Meeting Generator","business-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","57","122","1","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"name-generator","Name Generator","name-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=2; at least one FAQ appears generic or too broad.","no","yes","no","45","145","2","4","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"name-pronunciation-generator","Name Pronunciation Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:weak_related_links","weak_related_links: Only 1 related tool cards found.","no","yes","no","50","129","2","1","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"newspaper-name-generator","Newspaper Name Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","52","117","1","2","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"papyrus-generator","Papyrus Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_below_tool_content","generic_below_tool_content: Below-tool how-to/tips/why-use content is still the generic template rather than intent-specific guidance.","no","yes","no","39","127","2","3","yes","yes","no","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"pet-tag-generator","Pet Tag Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=53; metaDescriptionLength=106; h1Matches=true.","no","yes","no","53","106","2","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"pick-a-name-generator","Pick A Name Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:weak_related_links","weak_related_links: Only 1 related tool cards found.","no","yes","no","42","120","3","1","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"price-tag-generator","Price Tag Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","47","117","1","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"product-tag-generator","Product Tag Generator","utility-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","49","118","1","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"random-number-generator","Random Number Generator","random-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","117","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"reverse-text-generator","Reverse Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","50","115","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"robots-txt-generator","Robots.txt Generator","seo-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","122","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"serif-generator","Serif Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_below_tool_content","generic_below_tool_content: Below-tool how-to/tips/why-use content is still the generic template rather than intent-specific guidance.","no","yes","no","36","121","2","3","yes","yes","no","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"small-text-generator","Small Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=1; at least one FAQ appears generic or too broad.","no","yes","no","49","110","1","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"strikethrough-text-generator","Strikethrough Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","116","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"superhero-name-generator","Superhero Name Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","51","114","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"tag-team-name-generator","Tag Team Name Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=57; metaDescriptionLength=106; h1Matches=true.","no","yes","no","57","106","2","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"team-name-generator","Team Name Generator","name-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","129","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"text-case-converter","Text Case Converter","utility-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","125","0","3","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"title-name-generator","Title Name Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=57; metaDescriptionLength=107; h1Matches=true.","no","yes","no","57","107","3","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"unicode-text-generator","Unicode Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","112","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"vaporwave-text-generator","Vaporwave Text Generator","text-font-generators","yes","should_fix","1","0","1","0","should_fix:generic_or_thin_faqs","generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","112","0","3","no","yes","yes","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"villain-name-generator","Villain Name Generator","gaming-generators","yes","should_fix","1","0","1","0","should_fix:seo_metadata_review","seo_metadata_review: titleLength=50; metaDescriptionLength=104; h1Matches=true.","no","yes","no","50","104","2","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"warrior-name-generator","Warrior Name Generator","creative-generators","yes","should_fix","1","0","1","0","should_fix:weak_related_links","weak_related_links: Only 1 related tool cards found.","no","yes","no","46","114","2","1","yes","yes","yes","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
